172.217.2.202 - - [12/Oct/2025:19:41:06 +0000] "GET /_next/static/chunks/node_modules_3e962d3b._.js HTTP/1.1" 200 20635 "http://instify.local/n8n" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:41:06 +0000] "GET /_next/static/chunks/node_modules_zod_v3_511383c7._.js HTTP/1.1" 200 26919 "http://instify.local/n8n" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
185.199.110.133 - - [12/Oct/2025:19:41:06 +0000] "GET /_next/static/chunks/node_modules_ef5e4b3a._.js HTTP/1.1" 200 30905 "http://instify.local/n8n" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:41:06 +0000] "GET /_next/static/chunks/node_modules_20f50ed7._.js HTTP/1.1" 200 46859 "http://instify.local/n8n" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:41:06 +0000] "GET /_next/static/chunks/node_modules_%40headlessui_react_dist_a1d41f26._.js HTTP/1.1" 200 30577 "http://instify.local/n8n" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:41:06 +0000] "GET /_next/static/chunks/node_modules_%40copilotkit_react-ui_dist_ce027254._.js HTTP/1.1" 200 53286 "http://instify.local/n8n" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:41:06 +0000] "GET /_next/static/chunks/node_modules_%40floating-ui_react_dist_22386cb2._.js HTTP/1.1" 200 46506 "http://instify.local/n8n" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:41:06 +0000] "GET /_next/static/chunks/node_modules_%40clerk_22694242._.js HTTP/1.1" 200 19182 "http://instify.local/n8n" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:41:06 +0000] "GET /_next/static/chunks/node_modules_remark-parse_9d576816._.js HTTP/1.1" 200 24461 "http://instify.local/n8n" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
185.199.110.133 - - [12/Oct/2025:19:41:06 +0000] "GET /_next/static/chunks/node_modules_parse5_dist_cc581741._.js HTTP/1.1" 200 46053 "http://instify.local/n8n" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:41:06 +0000] "GET /_next/static/chunks/node_modules_%40copilotkit_433f1c6b._.js HTTP/1.1" 200 40896 "http://instify.local/n8n" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:41:06 +0000] "GET /_next/static/chunks/src_components_providers_3ca2d491._.js HTTP/1.1" 200 1802 "http://instify.local/n8n" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
185.199.110.133 - - [12/Oct/2025:19:41:06 +0000] "GET /_next/static/chunks/src_app_layout_tsx_0a548d63._.js HTTP/1.1" 200 517 "http://instify.local/n8n" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:41:06 +0000] "GET /_next/static/chunks/node_modules_%40floating-ui_1b6e7b6d._.js HTTP/1.1" 200 22029 "http://instify.local/n8n" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:41:06 +0000] "GET /_next/static/chunks/node_modules_refractor_bf78b68a._.js HTTP/1.1" 200 277670 "http://instify.local/n8n" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:41:06 +0000] "GET /_next/static/chunks/node_modules_33f0d310._.js HTTP/1.1" 200 316832 "http://instify.local/n8n" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:41:07 +0000] "GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_285433b7._.js HTTP/1.1" 200 239 "http://instify.local/n8n" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:41:07 +0000] "GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js HTTP/1.1" 200 4025 "http://instify.local/n8n" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:41:09 +0000] "GET /favicon.ico?favicon.0b3bf435.ico HTTP/1.1" 200 25967 "http://instify.local/n8n" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:41:09 +0000] "GET /favicon.ico?favicon.0b3bf435.ico HTTP/1.1" 200 25967 "http://instify.local/n8n" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:41:13 +0000] "HEAD / HTTP/1.1" 200 0 "-" "curl/8.7.1" "-"
172.217.2.202 - - [12/Oct/2025:19:42:26 +0000] "GET /_next/static/media/caa3a2e1cccd8315-s.p.853070df.woff2 HTTP/1.1" 200 28388 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:26 +0000] "GET /_next/static/media/797e433ab948586e-s.p.dbea232f.woff2 HTTP/1.1" 200 31288 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:26 +0000] "GET /_next/static/chunks/%5Broot-of-the-server%5D__da055353._.css HTTP/1.1" 200 15423 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:26 +0000] "GET / HTTP/1.1" 200 29537 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:26 +0000] "GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_57d40746._.js HTTP/1.1" 200 344 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:26 +0000] "GET /_next/static/chunks/node_modules_%40swc_helpers_cjs_b3dc30d6._.js HTTP/1.1" 200 988 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:26 +0000] "GET /_next/static/chunks/node_modules_next_dist_b0daae9a._.js HTTP/1.1" 200 32371 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:26 +0000] "GET /_next/static/chunks/node_modules_next_dist_compiled_5150ccfd._.js HTTP/1.1" 200 49820 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:26 +0000] "GET /_next/static/chunks/_a0ff3932._.js HTTP/1.1" 200 354 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:26 +0000] "GET /_next/static/chunks/turbopack-_cdba956c._.js HTTP/1.1" 200 18142 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:26 +0000] "GET /_next/static/chunks/node_modules_next_dist_client_cf1d9188._.js HTTP/1.1" 200 91363 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:26 +0000] "GET /_next/static/chunks/src_app_favicon_ico_mjs_243aa161._.js HTTP/1.1" 200 225 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:26 +0000] "GET /_next/static/chunks/node_modules_next_dist_8db7fb1f._.js HTTP/1.1" 200 21739 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:26 +0000] "GET /_next/static/chunks/node_modules_next_dist_compiled_react-dom_1e674e59._.js HTTP/1.1" 200 156472 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:26 +0000] "GET /_next/static/chunks/node_modules_%40clerk_clerk-react_dist_esm_690f978f._.js HTTP/1.1" 200 16758 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:26 +0000] "GET /_next/static/chunks/node_modules_%40copilotkit_runtime-client-gql_dist_b2d322f8._.js HTTP/1.1" 200 11269 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:26 +0000] "GET /_next/static/chunks/node_modules_32c6e206._.js HTTP/1.1" 200 26068 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:26 +0000] "GET /_next/static/chunks/node_modules_%40copilotkit_react-core_dist_79ca9644._.js HTTP/1.1" 200 67894 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:26 +0000] "GET /_next/static/chunks/node_modules_3e962d3b._.js HTTP/1.1" 200 20628 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:26 +0000] "GET /_next/static/chunks/node_modules_ef5e4b3a._.js HTTP/1.1" 200 30897 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:26 +0000] "GET /_next/static/chunks/node_modules_zod_v3_511383c7._.js HTTP/1.1" 200 26926 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:26 +0000] "GET /_next/static/chunks/node_modules_20f50ed7._.js HTTP/1.1" 200 46859 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:26 +0000] "GET /_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_a9cb0712.js HTTP/1.1" 200 266965 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:26 +0000] "GET /_next/static/chunks/node_modules_%40copilotkit_react-ui_dist_ce027254._.js HTTP/1.1" 200 53294 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:26 +0000] "GET /_next/static/chunks/node_modules_%40headlessui_react_dist_a1d41f26._.js HTTP/1.1" 200 30577 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:26 +0000] "GET /_next/static/chunks/node_modules_%40floating-ui_react_dist_22386cb2._.js HTTP/1.1" 200 46506 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:26 +0000] "GET /_next/static/chunks/node_modules_%40clerk_22694242._.js HTTP/1.1" 200 19182 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:26 +0000] "GET /_next/static/chunks/node_modules_parse5_dist_cc581741._.js HTTP/1.1" 200 46053 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:26 +0000] "GET /_next/static/chunks/node_modules_remark-parse_9d576816._.js HTTP/1.1" 200 24461 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:26 +0000] "GET /_next/static/chunks/node_modules_%40copilotkit_433f1c6b._.js HTTP/1.1" 200 40896 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:27 +0000] "GET /_next/static/chunks/node_modules_%40floating-ui_1b6e7b6d._.js HTTP/1.1" 200 22029 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:27 +0000] "GET /_next/static/chunks/src_components_providers_3ca2d491._.js HTTP/1.1" 200 1802 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:27 +0000] "GET /_next/static/chunks/src_app_layout_tsx_0a548d63._.js HTTP/1.1" 200 517 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:27 +0000] "GET /_next/static/chunks/node_modules_next_dist_02409dcd._.js HTTP/1.1" 200 9260 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:27 +0000] "GET /_next/static/chunks/src_app_page_tsx_9be851c6._.js HTTP/1.1" 200 226 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:27 +0000] "GET /_next/static/chunks/node_modules_next_dist_client_components_builtin_global-error_9be851c6.js HTTP/1.1" 200 183 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:27 +0000] "GET /_next/static/media/797e433ab948586e-s.p.dbea232f.woff2 HTTP/1.1" 200 31288 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:27 +0000] "GET /_next/static/media/caa3a2e1cccd8315-s.p.853070df.woff2 HTTP/1.1" 200 28388 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:27 +0000] "GET /_next/static/chunks/node_modules_refractor_bf78b68a._.js HTTP/1.1" 200 277685 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:27 +0000] "GET /_next/static/chunks/node_modules_33f0d310._.js HTTP/1.1" 200 316832 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:27 +0000] "GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_285433b7._.js HTTP/1.1" 200 239 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:27 +0000] "GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js HTTP/1.1" 200 4025 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
172.217.2.202 - - [12/Oct/2025:19:42:27 +0000] "GET /favicon.ico?favicon.0b3bf435.ico HTTP/1.1" 200 25967 "http://instify.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
